TRADEDATE,AFKS,AFLT,ALRS,CHMF,GAZP,GMKN,HYDR,IRAO,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR,YNDX
2023-08-23,17.621,44.14,83.39,1302.6,173.65,16010.0,0.8783,4.0955,52.065,5726.0,150.83,285.5,193.8,1642.0,7494.0,805.3,11404.5,,534.5,74.35,40.915,256.4,256.47,30.2,48.035,575.9,567.4,118100.0,0.02702,2604.0
2023-08-24,17.8,44.47,85.1,1346.8,174.97,16082.0,0.8901,4.1185,53.42,5865.0,153.91,288.65,196.4,1674.4,7518.0,838.5,11468.0,,539.8,74.82,41.275,259.63,258.92,30.595,48.73,581.6,574.6,120300.0,0.027625,2648.4
2023-08-25,17.869,44.34,84.69,1360.0,174.7,16144.0,0.8931,4.121,53.85,5888.0,155.2,289.0,195.5,1676.2,7526.0,840.5,11455.0,,538.85,74.73,41.16,260.5,259.88,30.51,48.895,587.7,579.6,120700.0,0.027855,2648.6
2023-08-28,18.305,44.78,84.73,1385.4,176.2,16780.0,0.9258,4.17,54.915,5984.5,160.65,290.15,201.3,1681.6,7550.0,855.0,11748.0,,545.55,75.52,41.8,266.93,265.2,30.92,49.795,587.5,582.3,123450.0,0.028435,2670.0
2023-08-29,18.125,44.38,82.85,1358.6,178.69,16628.0,0.9151,4.212,53.895,5978.0,162.45,288.05,197.9,1682.8,7493.0,843.0,11674.0,,558.3,75.23,41.5,265.68,265.17,31.335,50.14,586.5,584.6,123450.0,0.02824,2698.8
2023-08-30,18.209,44.12,81.93,1385.0,177.47,16680.0,0.9396,4.208,54.5,5935.5,169.74,286.15,199.6,1688.6,7356.0,832.8,11670.5,,556.9,75.31,41.31,264.7,264.25,31.375,50.24,589.4,587.0,126900.0,0.0281,2668.2
2023-08-31,18.385,44.02,81.27,1427.4,177.99,16832.0,0.9917,4.192,55.765,6080.0,172.25,284.1,204.3,1684.8,7314.0,827.0,11671.0,,556.15,75.88,42.0,264.85,264.75,31.34,49.765,590.2,584.6,132850.0,0.028825,2689.0
2023-09-01,18.344,44.01,82.23,1431.6,178.22,16786.0,0.9879,4.1995,55.3,6078.0,170.42,283.7,202.0,1688.0,7217.0,825.0,11824.0,,559.15,75.95,41.93,265.0,264.61,31.41,49.75,593.0,586.5,137950.0,0.02879,2690.2
2023-09-04,18.618,44.14,83.0,1432.2,181.11,17112.0,1.0257,4.3335,55.415,6102.0,171.11,287.7,202.64,1698.2,7268.0,840.7,12073.0,,567.25,76.2,44.045,267.39,266.82,32.14,50.44,602.5,592.7,141100.0,0.029295,2744.0
2023-09-05,18.45,44.04,82.12,1411.0,182.48,17060.0,1.0278,4.3375,54.485,6035.0,170.03,287.6,199.26,1703.8,7217.0,836.0,12037.0,,574.4,76.77,43.42,264.75,264.63,32.3,50.6,607.2,598.4,139850.0,0.028995,2726.6
